"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Isle of Man","IMN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","671829366.318619","845949436.030585","1159824390.70935","1528826912.72299","1860070100.10473","2438302981.08653","2819291078.75589","3990055616.79301","",
"India","IND","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205974583.701422","60913260.305955","163126496.583272","147815443.39223","191939516.593492","127378163.310578","302615975.492119","321445173.962871","",
"India","IND","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.62804","0.67485","0.69166","0.71552","0.74695","0.72554","0.71476","0.70779","0.74385","0.77914","0.76703","0.75751","","","","","","",
"India","IND","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","11725","","","","9586","9925","9051","8882","9744","9200","9517","10100","9763","9928","9370.1","9752.8","9617.6","9944.8","10190.4","10276.4","10800.5","11664.7","12462.2","13368.7","14635.3","16743.3","18202.9","18987.4","19917.3","","","","",
"India","IND","Patent applications, nonresidents","IP.PAT.NRES","3782","4515","","4798","4799","5054","4535","4065","4141","4158","3864","2929","2373","2372","2265","1917","1769","1702","1799","1857","1817","1834","1948","","2291","2493","2497","2520","2504","2600","2673","2328","2176","2511","3212","5021","6901","8229","6707","2620","6332","8213","8772","9188","13452","19661","23242","28922","30387","27025","30909","33450","","",
"India","IND","Patent applications, residents","IP.PAT.RESD","721","774","","878","902","948","894","1125","1217","1288","1278","1416","1322","1118","1268","1122","1324","1186","1173","1053","1207","1067","1128","","1003","982","999","988","1033","1048","1147","1267","1248","1209","1588","1545","1661","1926","2247","2206","2206","2379","2693","3425","4014","4721","5686","6296","6425","7262","8853","8841","","",
"India","IND","Trademark applications, aggregate direct","IP.TMK.AGGD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43234","43302","51704","","","","","","","","","","","","","","","",
"India","IND","Trademark applications, Madrid","IP.TMK.MDRD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Trademark applications, direct nonresident","IP.TMK.NRES","","","","1308","1387","1336","1246","1303","1325","1512","1301","1351","1041","1331","1201","1005","985","721","975","1295","","1185","2141","2821","1612","1725","3645","3166","4523","1799","1968","2014","2054","2862","3418","4614","","","","5393","17013","10490","5930","15450","15090","12361","15209","6500","10801","7540","17805","22161","","",
"India","IND","Trademark applications, direct resident","IP.TMK.RESD","","","","5399","5207","5318","5521","5308","6141","6335","6099","7072","6552","6810","7394","8418","9481","9680","11226","11373","","13212","12550","13049","14694","14189","14165","15061","15059","17047","18713","19980","20928","24623","33679","38109","","","","60337","67262","79746","88190","76801","63906","73308","88210","117014","119371","134403","172120","176386","","",
"India","IND","Trademark applications, total","IP.TMK.TOTL","","","","6707","6594","6654","6767","6611","7466","7847","7400","8423","7593","8141","8595","9423","10466","10401","12201","12668","","14397","14691","15870","16306","15914","17810","18227","19582","18846","20681","21994","22982","27485","37097","42723","43234","43302","51704","65730","84275","90236","94120","92251","78996","85669","103419","123514","130172","141943","189925","198547","","",
"India","IND","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.97751","","115.3965","","110.00684","","","","","135.80805","","","","","","","","",
"India","IND","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.74921","","98.83049","","85.43995","","","","","92.81055","","","","","","","","",
"India","IND","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","402149981","512079481","497829267","604228939","615240858","695836513","959201216","1351219574","1662488967","1685896198","1414828818","1679108273","2062488338","2286511142","2353666770","2710123490","3355934439","4139238100","4876300228","5997790337","7738414135","10728448006","10086626314","12870672544","","",
"India","IND","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.06869951880092","4.20061933359965","3.94348119212617","4.69285561252736","4.04694771937534","4.24877870906502","4.78351976383707","5.8048810316258","6.87211297850903","6.53826788352575","5.61951693260641","5.74212927671964","6.25554922806063","6.97022930324046","6.23780301144803","5.94771749347076","5.99807028114686","5.80380305249646","6.07240322389978","6.40329033082546","6.77773319060756","9.09372444877786","7.18054875539038","6.87079929956433","","",
"Not classified","INX","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Trademark applications, aggregate direct","IP.TMK.AGGD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Trademark applications, Madrid","IP.TMK.MDRD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19223023704.0989","22032958703.9227","24017478994.066","35454631099.9628","35013880663.1677","37466956371.2399","40824326470.6371","42103106275.6797","",
"Ireland","IRL","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","773415052.505998","925317847.72209","1185355350.86576","1474973272.92048","1698169304.47441","2921096192.70389","5003354614.81542","4996928985.11855","",
"Ireland","IRL","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.30262","1.26883","1.23657","1.18054","1.11087","1.08727","1.09322","1.161","1.22237","1.24188","1.24337","1.28161","1.45368","1.76711","1.71323","1.75226","","",
